AT_IL	2.653
AT_IN	1.693
AT_IQ	2.412
AT_IR	1.277
AT_IS	1.904
AT_IT	2.132
AT_JE	2.941
AT_JM	1.146
AT_JO	2.330
AT_JP	1.906
AT_KE	2.014
AT_KG	1.556
AT_KH	1.896
AT_KN	1.303
AT_KR	1.684
AT_KW	2.418
AT_KZ	1.558
AT_LA	2.422
AT_LB	1.682
AT_LI	2.706
AT_LK	2.619
AT_LS	1.692
AT_LT	1.575
AT_LU	2.389
AT_LV	1.639
AT_MA	1.986
AT_MD	2.108
AT_MG	3.013
AT_ME	0.473
AT_MK	1.768
AT_MM	1.435
AT_MN	1.183
AT_MT	1.712
AT_MU	2.442
AT_MX	1.902
AT_MY	2.132
AT_MZ	0.648
AT_NA	4.397
AT_NG	1.776
AT_NI	1.482
AT_NL	3.043
AT_NO	2.100
AT_NP	1.218
AT_NZ	1.546
AT_OM	3.026
AT_PA	1.573
AT_PE	1.808
AT_PH	2.074
AT_PK	1.983
AT_PL	1.912
AT_PR	1.455
AT_PS	1.890
AT_PT	1.601
AT_PY	2.107
AT_QA	2.182
AT_RO	1.577
AT_RS	1.796
AT_RU	1.349
AT_RW	2.172
AT_SA	2.243
AT_SD	2.109
AT_SG	2.318
AT_SE	1.946
AT_SI	2.139
AT_SK	2.019
AT_SV	1.158
AT_TG	1.825
AT_TH	1.919
AT_TJ	1.299
AT_TN	1.400
AT_TR	1.783
AT_TT	1.799
AT_TW	2.157
AT_TZ	1.371
AT_UA	1.346
AT_UG	1.783
AT_US	1.918
AT_UY	2.124
AT_VE	2.325
AT_UZ	1.000
AT_VI	1.375
AT_VN	2.164
AT_VU	1.343
AT_ZA	2.404
AT_ZW	1.529
AU_AF	1.827
AU_AE	1.156
AU_AL	1.285
AU_AO	1.653
AU_AM	1.453
AU_AZ	1.106
AU_AT	1.586
AU_AR	1.598
AU_BB	1.000
AU_BA	1.497
AU_BD	1.375
AU_BE	1.701
AU_BM	2.039
AU_BH	1.578
AU_BG	1.321
AU_BO	1.560
AU_BN	1.455
AU_BQ	1.534
AU_BR	1.412
AU_BT	1.666
AU_BW	1.109
AU_BZ	1.884
AU_BY	1.226
AU_CD	1.445
AU_CG	0.500
AU_CA	1.580
AU_CI	1.716
AU_CH	1.572
AU_CM	1.702
AU_CL	1.504
AU_CN	1.316
AU_CR	1.519
AU_CO	1.565
AU_CW	1.735
AU_CY	1.197
AU_CZ	1.448
AU_DE	1.652
AU_DK	1.469
AU_DZ	1.824
AU_DO	1.651
AU_EC	1.644
AU_EE	1.192
AU_EG	1.660
AU_ES	1.727
AU_FJ	1.309
AU_FI	1.326
AU_FR	1.660
AU_GB	1.811
AU_GH	1.130
AU_GI	2.102
AU_GE	1.434
AU_GR	1.449
AU_GU	2.509
AU_GT	1.506
AU_HN	1.467
AU_HT	1.519
AU_HR	1.184
AU_HK	1.963
AU_HU	1.531
AU_ID	1.663
AU_IE	1.686
AU_IL	1.756
AU_IN	1.439
AU_IQ	1.767
AU_IS	1.478
AU_JE	2.258
AU_IR	1.175
AU_IT	1.399
AU_JO	1.875
AU_JM	1.205
AU_KE	1.590
AU_JP	1.639
AU_KN	1.262
AU_KR	1.223
AU_KH	1.566
AU_KG	1.278
AU_KW	1.788
AU_KZ	1.274
AU_LB	1.560
AU_LA	2.187
AU_LI	1.676
AU_LS	1.386
AU_LK	1.835
AU_LT	1.116
AU_MA	1.883
AU_LV	1.124
AU_LU	1.607
AU_MD	1.446
AU_MG	2.072
AU_ME	0.412
AU_MK	1.411
AU_MM	1.315
AU_MU	1.650
AU_MN	0.734
AU_MT	1.515
AU_MX	1.647
AU_MZ	0.649
AU_MY	1.671
AU_NA	2.432
AU_NG	1.552
AU_NI	1.343
AU_NL	1.886
AU_NO	1.482
AU_NZ	1.444
AU_OM	1.894
AU_NP	1.204
AU_PA	1.401
AU_PE	1.618
AU_PH	1.645
AU_PK	1.683
AU_PR	1.291
AU_PL	1.435
AU_PS	1.647
AU_PY	1.749
AU_PT	1.287
AU_QA	1.363
AU_RO	1.185
AU_RS	1.170
AU_RW	1.615
AU_RU	1.054
AU_SD	1.749
AU_SA	1.813
AU_SV	1.176
AU_SG	2.008
AU_TG	1.738
AU_SI	1.457
AU_SK	1.356
AU_SE	1.358
AU_TJ	1.158
AU_TN	1.263
AU_TH	1.492
AU_TT	1.561
AU_TZ	1.180
AU_UG	1.543
AU_TR	1.525
AU_TW	1.632
AU_UA	1.038
AU_US	1.558
AU_UZ	1.000
AU_UY	1.664
AU_VE	1.976
AU_VI	1.347
AU_VN	1.703
AU_VU	1.346
AZ_AE	2.086
AU_ZW	1.252
AZ_AF	2.567
AU_ZA	1.614
AZ_AL	1.491
AZ_AM	1.914
AZ_AO	1.966
AZ_AR	1.962
AZ_AT	2.183
AZ_AU	1.479
AZ_BA	1.900
AZ_BB	1.000
AZ_BD	1.368
AZ_BE	2.211
AZ_BG	1.968
AZ_BH	1.855
AZ_BM	2.133
AZ_BN	1.467
AZ_BO	1.900
AZ_BQ	1.550
AZ_BT	2.250
AZ_BR	1.719
AZ_BW	1.367
AZ_BY	1.300
AZ_BZ	3.400
AZ_CA	1.882
AZ_CD	1.800
AZ_CG	0.500
AZ_CH	2.087
AZ_CI	2.050
AZ_CL	1.879
AZ_CN	1.543
AZ_CM	1.850
AZ_CO	2.179
AZ_CR	1.839
AZ_CW	2.200
AZ_CY	1.528
AZ_CZ	2.112
AZ_DE	2.451
AZ_DK	2.007
AZ_DO	1.867
AZ_EC	2.075
AZ_DZ	2.050
AZ_EE	1.791
AZ_EG	1.900
AZ_ES	2.134
AZ_FI	1.577
AZ_FJ	1.167
AZ_FR	2.099
AZ_GB	2.604
AZ_GE	2.018
AZ_GH	1.080
AZ_GI	2.900
AZ_GR	2.010
AZ_GT	1.918
AZ_GU	2.900
AZ_HK	2.442
AZ_HN	1.500
AZ_HR	1.404
AZ_HT	1.900
AZ_HU	2.146
AZ_ID	1.756
AZ_IE	2.112
AZ_IL	2.476
AZ_IN	1.551
AZ_IQ	2.660
AZ_IR	1.321
AZ_IS	1.691
AZ_JE	2.350
AZ_IT	2.024
AZ_JM	1.133
AZ_JO	2.378
AZ_JP	1.871
AZ_KE	1.855
AZ_KG	1.491
AZ_KH	1.900
AZ_KN	1.100
AZ_KR	1.642
AZ_KW	2.225
AZ_KZ	1.450
AZ_LA	2.300
AZ_LB	1.620
AZ_LI	2.133
AZ_LK	2.400
AZ_LS	1.750
AZ_LT	1.409
AZ_LU	2.239
AZ_LV	1.531
AZ_MA	2.200
AZ_MD	1.939
AZ_MG	2.750
AZ_ME	0.450
AZ_MK	1.700
AZ_MM	1.467
AZ_MN	1.033
AZ_MT	1.767
AZ_MU	2.500
AZ_MX	2.114
AZ_MY	1.948
AZ_MZ	0.640
AZ_NA	3.900
AZ_NG	1.674
AZ_NL	2.736
AZ_NI	1.450
AZ_NO	1.942
AZ_NP	1.163
AZ_NZ	1.413
AZ_OM	2.867
AZ_PA	1.517
